Date,AveragePrice,Total Volume,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-04-19,1.88,2901.35,2712.35,2712.35,0.0,0.0,organic,2015,HarrisburgScranton
2015-04-19,1.96,1516.24,1395.78,1395.78,0.0,0.0,organic,2015,Albany
2015-04-19,1.57,28675.93,3108.03,0.0,3108.03,0.0,organic,2015,Portland
2015-04-19,1.83,1062.54,1001.27,1001.27,0.0,0.0,organic,2015,Syracuse
2015-04-19,1.26,13856.85,1133.33,1133.33,0.0,0.0,organic,2015,Houston
2015-04-19,1.52,10267.95,527.35,527.35,0.0,0.0,organic,2015,SanDiego
2015-04-19,1.69,34095.71,12523.37,12329.29,194.08,0.0,organic,2015,Southeast
2015-04-19,1.78,2011.47,753.29,698.59,54.7,0.0,organic,2015,Indianapolis
2015-04-19,1.48,15735.77,1549.69,670.0,879.69,0.0,organic,2015,PhoenixTucson
2015-04-19,1.57,2378.18,1964.07,1964.07,0.0,0.0,organic,2015,NewOrleansMobile
2015-04-19,1.43,10527.86,880.1,233.33,646.77,0.0,organic,2015,LasVegas
2015-04-19,1.37,1687.21,772.45,246.67,525.78,0.0,organic,2015,Louisville
2015-04-19,1.39,66454.5,16225.58,15914.33,311.25,0.0,organic,2015,SouthCentral
2015-04-19,1.61,2879.62,1504.11,1498.53,5.58,0.0,organic,2015,MiamiFtLauderdale
2015-04-19,1.45,9167.42,2468.22,655.55,1812.67,0.0,organic,2015,Nashville
2015-04-19,1.59,675907.97,152375.22,113428.19,38947.03,0.0,organic,2015,TotalUS
2015-04-19,2.09,3324.7,58.07,6.67,51.4,0.0,organic,2015,StLouis
2015-04-19,2.27,3253.43,532.99,532.99,0.0,0.0,organic,2015,HartfordSpringfield
2015-04-19,1.68,7895.99,2311.79,2248.97,62.82,0.0,organic,2015,RaleighGreensboro
2015-04-19,1.89,4548.77,2477.85,2477.85,0.0,0.0,organic,2015,Philadelphia
2015-04-19,1.88,7468.8,6821.51,6821.51,0.0,0.0,organic,2015,NorthernNewEngland
2015-04-19,1.05,10387.69,1404.12,976.03,428.09,0.0,organic,2015,Roanoke
2015-04-19,2.06,4163.99,1217.99,1217.99,0.0,0.0,organic,2015,Charlotte
2015-04-19,1.52,123851.34,10823.78,10823.78,0.0,0.0,organic,2015,California
2015-04-19,1.9,29227.44,9846.14,8530.66,1315.48,0.0,organic,2015,Plains
2015-04-19,1.65,9164.67,148.8,148.8,0.0,0.0,organic,2015,Sacramento
2015-04-19,1.94,2696.21,1770.95,1770.95,0.0,0.0,organic,2015,Boston
2015-04-19,1.55,27489.48,986.67,986.67,0.0,0.0,organic,2015,Chicago
2015-04-19,1.87,4376.04,1514.46,1502.4,12.06,0.0,organic,2015,SouthCarolina
2015-04-19,1.57,85825.52,14353.03,10861.1,3491.93,0.0,organic,2015,GreatLakes
2015-04-19,1.48,3118.18,2188.22,2188.22,0.0,0.0,organic,2015,Tampa
2015-04-19,1.26,8170.13,2398.0,1910.0,488.0,0.0,organic,2015,RichmondNorfolk
2015-04-19,1.83,2731.48,2537.09,2537.09,0.0,0.0,organic,2015,BuffaloRochester
2015-04-19,1.44,23563.42,11893.78,683.33,11210.45,0.0,organic,2015,Denver
2015-04-19,1.41,44688.56,9244.74,9244.74,0.0,0.0,organic,2015,LosAngeles
2015-04-19,1.6,11075.85,2944.23,1770.0,1174.23,0.0,organic,2015,WestTexNewMexico
2015-04-19,1.51,84443.98,22467.95,17627.07,4840.88,0.0,organic,2015,Midsouth
2015-04-19,1.59,1377.1,413.33,413.33,0.0,0.0,organic,2015,GrandRapids
2015-04-19,1.69,4029.03,305.63,0.0,305.63,0.0,organic,2015,Spokane
2015-04-19,1.55,28984.95,40.19,40.19,0.0,0.0,organic,2015,SanFrancisco
2015-04-19,1.69,1453.59,310.13,156.67,153.46,0.0,organic,2015,Boise
2015-04-19,1.37,3182.2,1888.99,1606.8,282.19,0.0,organic,2015,Pittsburgh
2015-04-19,2.04,24265.78,4758.0,4758.0,0.0,0.0,organic,2015,NewYork
2015-04-19,1.64,15852.99,2765.57,2765.57,0.0,0.0,organic,2015,BaltimoreWashington
2015-04-19,1.58,191660.54,34441.69,5925.32,28516.37,0.0,organic,2015,West
2015-04-19,1.76,2745.8,1064.61,1064.61,0.0,0.0,organic,2015,Orlando
2015-04-19,1.59,8122.45,1764.45,1058.6,705.85,0.0,organic,2015,Detroit
2015-04-19,1.82,2076.77,652.16,652.16,0.0,0.0,organic,2015,Jacksonville
2015-04-19,1.76,36734.87,2225.84,0.0,2225.84,0.0,organic,2015,Seattle
2015-04-19,1.35,12054.84,1976.66,1976.66,0.0,0.0,organic,2015,DallasFtWorth
2015-04-26,1.38,2284.48,1513.53,1402.62,110.91,0.0,organic,2015,Pittsburgh
2015-04-26,1.25,6631.49,294.48,294.48,0.0,0.0,organic,2015,MiamiFtLauderdale
2015-04-26,1.79,1369.82,326.67,326.67,0.0,0.0,organic,2015,GrandRapids
2015-04-26,2.21,16170.46,3911.08,3911.08,0.0,0.0,organic,2015,NewYork
2015-04-26,1.86,3517.6,2556.79,2556.79,0.0,0.0,organic,2015,Boston
2015-04-26,1.9,929.61,872.07,872.07,0.0,0.0,organic,2015,Albany
2015-04-26,1.86,4698.5,3218.27,3218.27,0.0,0.0,organic,2015,Philadelphia
2015-04-26,1.66,39909.48,1598.25,0.0,1598.25,0.0,organic,2015,Seattle
2015-04-26,2.24,2843.96,625.24,625.24,0.0,0.0,organic,2015,HartfordSpringfield
2015-04-26,1.51,31932.1,613.33,613.33,0.0,0.0,organic,2015,Chicago
2015-04-26,2.03,3030.87,275.14,73.33,201.81,0.0,organic,2015,StLouis
2015-04-26,1.63,8147.68,1577.37,616.67,960.7,0.0,organic,2015,Detroit
2015-04-26,1.51,8109.67,2646.24,1748.63,897.61,0.0,organic,2015,RaleighGreensboro
2015-04-26,1.43,61953.59,16190.36,15665.1,525.26,0.0,organic,2015,SouthCentral
2015-04-26,1.88,7583.31,6958.65,6958.65,0.0,0.0,organic,2015,NorthernNewEngland
2015-04-26,1.4,44090.53,10622.7,10622.7,0.0,0.0,organic,2015,LosAngeles
2015-04-26,2.02,3545.7,1105.89,1022.68,83.21,0.0,organic,2015,SouthCarolina
2015-04-26,1.62,9637.66,166.36,166.36,0.0,0.0,organic,2015,Sacramento
2015-04-26,1.48,10698.67,1314.86,1314.86,0.0,0.0,organic,2015,SanDiego
2015-04-26,1.77,2102.93,2054.91,2054.91,0.0,0.0,organic,2015,Syracuse
2015-04-26,1.56,2747.19,2310.35,2310.35,0.0,0.0,organic,2015,NewOrleansMobile
2015-04-26,1.27,389892.07,42731.96,9833.16,32898.8,0.0,organic,2015,West
2015-04-26,1.34,9855.14,1796.67,1796.67,0.0,0.0,organic,2015,DallasFtWorth
2015-04-26,2.01,4447.09,67.73,0.0,67.73,0.0,organic,2015,Atlanta
2015-04-26,1.36,2154.49,566.2,203.33,362.87,0.0,organic,2015,Boise
2015-04-26,1.57,4883.55,1191.04,572.85,618.19,0.0,organic,2015,Columbus
2015-04-26,1.93,30001.14,9659.29,7742.3,1916.99,0.0,organic,2015,Plains
2015-04-26,1.52,31950.47,40.24,40.24,0.0,0.0,organic,2015,SanFrancisco
2015-04-26,1.36,16289.6,2696.59,563.33,2133.26,0.0,organic,2015,CincinnatiDayton
2015-04-26,1.92,19634.24,3620.6,2616.67,1003.93,0.0,organic,2015,WestTexNewMexico
2015-04-26,1.5,4160.45,285.03,0.0,285.03,0.0,organic,2015,Spokane
2015-04-26,1.81,3339.18,3217.95,3217.95,0.0,0.0,organic,2015,HarrisburgScranton
2015-04-26,1.96,53200.63,33471.18,33361.61,109.57,0.0,organic,2015,Northeast
2015-04-26,1.03,125507.76,11667.82,1966.49,9701.33,0.0,organic,2015,Denver
2015-04-26,1.55,92616.45,15362.66,9119.01,6243.65,0.0,organic,2015,GreatLakes
2015-04-26,1.7,33155.61,6524.85,6214.8,310.05,0.0,organic,2015,Southeast
2015-04-26,1.5,128166.45,13402.79,13402.79,0.0,0.0,organic,2015,California
2015-04-26,1.7,13466.97,3205.37,3202.07,3.3,0.0,organic,2015,BaltimoreWashington
2015-04-26,1.88,2003.04,510.0,510.0,0.0,0.0,organic,2015,Jacksonville
2015-04-26,1.31,3775.87,728.62,728.62,0.0,0.0,organic,2015,Tampa
2015-04-26,1.12,9505.74,3329.41,1640.0,1689.41,0.0,organic,2015,RichmondNorfolk
2015-04-26,1.26,12066.11,846.67,846.67,0.0,0.0,organic,2015,Houston
2015-04-26,1.65,17775.41,1528.25,726.67,801.58,0.0,organic,2015,PhoenixTucson
2015-04-26,1.45,872239.07,164973.7,113575.79,51397.91,0.0,organic,2015,TotalUS
2015-04-26,1.84,2560.97,2327.16,2327.16,0.0,0.0,organic,2015,BuffaloRochester
2015-04-26,1.67,1764.81,718.25,373.33,344.92,0.0,organic,2015,Louisville
2015-04-26,0.94,15271.18,4395.24,1243.33,3151.91,0.0,organic,2015,Roanoke
2015-04-26,1.68,4821.3,1350.45,345.04,1005.41,0.0,organic,2015,Nashville
2015-04-26,1.27,40141.38,10465.87,0.0,10465.87,0.0,organic,2015,Portland
2015-04-26,1.46,83253.18,27630.66,18237.04,9393.62,0.0,organic,2015,Midsouth
2015-04-26,1.76,12433.98,1022.53,560.0,462.53,0.0,organic,2015,LasVegas
2015-04-26,1.88,2490.11,586.67,586.67,0.0,0.0,organic,2015,Orlando
2015-04-26,2.18,3471.08,970.63,970.63,0.0,0.0,organic,2015,Charlotte
2015-04-26,1.69,1798.92,630.9,316.67,314.23,0.0,organic,2015,Indianapolis
2015-05-03,1.55,29248.72,43.41,43.41,0.0,0.0,organic,2015,SanFrancisco
2015-05-03,1.48,119059.56,13339.71,13339.71,0.0,0.0,organic,2015,California
2015-05-03,1.55,1403.79,643.79,210.0,433.79,0.0,organic,2015,Boise
2015-05-03,1.8,4635.16,1014.62,1014.62,0.0,0.0,organic,2015,Charlotte
2015-05-03,1.62,4147.44,362.97,0.0,362.97,0.0,organic,2015,Spokane
2015-05-03,1.42,14145.51,2636.68,680.0,1956.68,0.0,organic,2015,CincinnatiDayton
2015-05-03,1.41,10506.78,1594.37,1594.37,0.0,0.0,organic,2015,SanDiego
2015-05-03,1.51,12166.64,2861.36,1523.33,1338.03,0.0,organic,2015,WestTexNewMexico
2015-05-03,2.03,3976.19,0.0,0.0,0.0,0.0,organic,2015,Atlanta
2015-05-03,1.82,2498.36,890.0,890.0,0.0,0.0,organic,2015,Orlando
2015-05-03,0.89,28020.38,8282.89,503.27,7779.62,0.0,organic,2015,Columbus
2015-05-03,1.89,67904.99,38033.05,37812.35,220.7,0.0,organic,2015,Northeast
2015-05-03,1.66,16396.29,4810.1,4806.79,3.31,0.0,organic,2015,BaltimoreWashington
2015-05-03,1.82,2078.99,708.03,708.03,0.0,0.0,organic,2015,Jacksonville
2015-05-03,1.26,8532.45,973.33,973.33,0.0,0.0,organic,2015,Houston
2015-05-03,1.03,12425.42,5276.23,2313.33,2962.9,0.0,organic,2015,RichmondNorfolk
2015-05-03,1.54,26104.52,5550.6,0.0,5550.6,0.0,organic,2015,Portland
2015-05-03,1.22,143144.15,32465.5,8315.3,24150.2,0.0,organic,2015,GreatLakes
2015-05-03,1.7,30991.09,9653.16,9247.13,406.03,0.0,organic,2015,Southeast
2015-05-03,1.43,42345.48,11974.03,11190.0,784.03,0.0,organic,2015,SouthCentral
2015-05-03,1.03,139212.26,13859.94,2957.81,10902.13,0.0,organic,2015,Denver
2015-05-03,1.84,3547.22,3375.88,3375.88,0.0,0.0,organic,2015,HarrisburgScranton
2015-05-03,1.92,3336.76,868.07,862.69,5.38,0.0,organic,2015,SouthCarolina
2015-05-03,1.92,7982.59,7344.24,7344.24,0.0,0.0,organic,2015,NorthernNewEngland
2015-05-03,1.81,3647.7,3416.55,3416.55,0.0,0.0,organic,2015,BuffaloRochester
2015-05-03,1.38,2038.99,1208.27,463.33,744.94,0.0,organic,2015,Louisville
2015-05-03,1.34,3590.4,1230.34,1230.34,0.0,0.0,organic,2015,Tampa
2015-05-03,2.0,3240.47,141.53,56.67,84.86,0.0,organic,2015,StLouis
2015-05-03,1.51,27210.49,340.0,340.0,0.0,0.0,organic,2015,Chicago
2015-05-03,2.03,1798.99,1610.44,1610.44,0.0,0.0,organic,2015,Albany
2015-05-03,1.55,6372.85,474.5,474.5,0.0,0.0,organic,2015,HartfordSpringfield
2015-05-03,1.37,10694.75,2840.22,580.0,2260.22,0.0,organic,2015,Detroit
2015-05-03,1.4,17519.51,2012.47,1073.33,939.14,0.0,organic,2015,PhoenixTucson
2015-05-03,1.55,1469.41,1189.3,1189.3,0.0,0.0,organic,2015,NewOrleansMobile
2015-05-03,1.56,37257.59,7694.62,14.56,7680.06,0.0,organic,2015,Seattle
2015-05-03,1.3,2258.1,1271.56,420.0,851.56,0.0,organic,2015,Indianapolis
2015-05-03,1.85,5737.78,3940.16,3940.16,0.0,0.0,organic,2015,Philadelphia
2015-05-03,1.57,4529.02,1761.31,719.19,1042.12,0.0,organic,2015,Nashville
2015-05-03,1.35,11843.43,3793.55,2261.83,1531.72,0.0,organic,2015,RaleighGreensboro
2015-05-03,1.37,912681.57,199195.51,119498.18,79697.33,0.0,organic,2015,TotalUS
2015-05-03,1.64,8315.7,189.77,189.77,0.0,0.0,organic,2015,Sacramento
2015-05-03,1.82,4123.17,2167.95,2167.95,0.0,0.0,organic,2015,Boston
2015-05-03,1.84,2721.25,2613.45,2613.45,0.0,0.0,organic,2015,Syracuse
2015-05-03,1.24,378778.68,48094.87,10896.11,37198.76,0.0,organic,2015,West
2015-05-03,2.14,18576.24,3863.11,3832.24,30.87,0.0,organic,2015,NewYork
2015-05-03,1.34,102916.4,38467.54,23337.15,15130.39,0.0,organic,2015,Midsouth
2015-05-03,1.37,6568.67,1010.0,1010.0,0.0,0.0,organic,2015,DallasFtWorth
2015-05-03,1.41,10168.54,1238.67,451.49,787.18,0.0,organic,2015,LasVegas
2015-05-03,1.36,43115.31,10607.23,10607.23,0.0,0.0,organic,2015,LosAngeles
2015-05-03,0.88,21016.71,7456.62,1570.0,5886.62,0.0,organic,2015,Roanoke
2015-05-03,1.35,4770.93,1509.36,1509.36,0.0,0.0,organic,2015,MiamiFtLauderdale
2015-05-03,1.92,27541.24,7167.68,5360.43,1807.25,0.0,organic,2015,Plains
2015-05-03,1.61,1377.24,316.67,316.67,0.0,0.0,organic,2015,GrandRapids
2015-05-03,1.49,1889.99,1226.57,995.08,231.49,0.0,organic,2015,Pittsburgh
2015-05-10,1.6,1417.42,1068.45,1065.12,3.33,0.0,organic,2015,NewOrleansMobile
2015-05-10,1.64,26757.91,3772.97,0.0,3772.97,0.0,organic,2015,Portland
2015-05-10,1.71,1404.65,419.81,123.33,296.48,0.0,organic,2015,Boise
2015-05-10,1.46,14755.15,2080.25,906.67,1173.58,0.0,organic,2015,PhoenixTucson
2015-05-10,1.4,160570.28,13032.01,13032.01,0.0,0.0,organic,2015,California
2015-05-10,1.39,10242.6,2016.67,2013.34,3.33,0.0,organic,2015,DallasFtWorth
2015-05-10,1.69,2622.05,1542.54,1542.54,0.0,0.0,organic,2015,Tampa
2015-05-10,1.81,2281.85,906.67,906.67,0.0,0.0,organic,2015,Jacksonville
2015-05-10,1.78,2982.83,1263.69,1263.69,0.0,0.0,organic,2015,Orlando
2015-05-10,1.77,2184.05,781.66,759.62,22.04,0.0,organic,2015,MiamiFtLauderdale
2015-05-10,1.93,23195.0,6491.43,6481.1,10.33,0.0,organic,2015,NewYork
2015-05-10,1.39,42131.8,9863.77,9863.77,0.0,0.0,organic,2015,LosAngeles
2015-05-10,1.85,2161.08,1944.53,1944.53,0.0,0.0,organic,2015,BuffaloRochester
2015-05-10,1.22,4550.92,3468.73,346.49,3122.24,0.0,organic,2015,GrandRapids
2015-05-10,1.09,16805.16,9281.84,716.67,8565.17,0.0,organic,2015,Detroit
2015-05-10,1.08,4169.57,3214.12,820.0,2394.12,0.0,organic,2015,Indianapolis
2015-05-10,1.66,37079.86,5171.12,0.0,5171.12,0.0,organic,2015,Seattle
2015-05-10,1.49,2295.39,1407.69,1220.47,187.22,0.0,organic,2015,Pittsburgh
2015-05-10,1.28,107735.95,43510.36,20888.16,22622.2,0.0,organic,2015,Midsouth
2015-05-10,1.87,3783.3,1371.85,1049.36,322.49,0.0,organic,2015,SouthCarolina
2015-05-10,1.03,10726.99,3752.0,1193.33,2558.67,0.0,organic,2015,RichmondNorfolk
2015-05-10,1.13,171746.76,67348.67,10756.98,56591.69,0.0,organic,2015,GreatLakes
2015-05-10,1.47,233387.28,52141.35,10767.06,41374.29,0.0,organic,2015,West
2015-05-10,1.23,46949.06,18930.09,3274.03,15656.06,0.0,organic,2015,Denver
2015-05-10,1.48,33676.05,46.73,46.73,0.0,0.0,organic,2015,SanFrancisco
2015-05-10,1.76,3166.83,340.66,0.0,340.66,0.0,organic,2015,Spokane
2015-05-10,1.43,13607.51,3392.88,1853.33,1539.55,0.0,organic,2015,WestTexNewMexico
2015-05-10,1.77,30778.46,11769.59,10022.12,1747.47,0.0,organic,2015,Southeast
2015-05-10,1.04,3355.53,2014.15,390.0,1624.15,0.0,organic,2015,Louisville
2015-05-10,1.4,56625.63,16040.88,14958.78,1082.1,0.0,organic,2015,SouthCentral
2015-05-10,1.91,7575.34,6713.64,6713.64,0.0,0.0,organic,2015,NorthernNewEngland
2015-05-10,1.32,10626.54,3920.48,1981.96,1938.52,0.0,organic,2015,RaleighGreensboro
2015-05-10,1.82,5067.95,710.72,0.0,710.72,0.0,organic,2015,Atlanta
2015-05-10,1.3,27835.34,622.12,622.12,0.0,0.0,organic,2015,Sacramento
2015-05-10,1.7,14499.46,4422.76,4414.82,7.94,0.0,organic,2015,BaltimoreWashington
2015-05-10,0.81,29694.82,11511.55,433.31,11078.24,0.0,organic,2015,Columbus
2015-05-10,1.42,861671.11,253947.94,127774.24,126173.7,0.0,organic,2015,TotalUS
2015-05-10,2.05,4245.72,1305.64,1305.64,0.0,0.0,organic,2015,Charlotte
2015-05-10,1.98,2117.48,1546.78,1546.78,0.0,0.0,organic,2015,Albany
2015-05-10,0.82,21425.19,8201.16,1230.0,6971.16,0.0,organic,2015,Roanoke
2015-05-10,1.78,4998.64,4694.56,4694.56,0.0,0.0,organic,2015,HarrisburgScranton
2015-05-10,2.0,3593.05,194.1,80.0,114.1,0.0,organic,2015,StLouis
2015-05-10,1.28,10725.46,920.0,920.0,0.0,0.0,organic,2015,Houston
2015-05-10,1.85,32022.52,11117.29,8533.47,2583.82,0.0,organic,2015,Plains
2015-05-10,1.9,68804.21,38987.77,38815.66,172.11,0.0,organic,2015,Northeast
2015-05-10,1.43,15989.61,4164.73,663.33,3501.4,0.0,organic,2015,CincinnatiDayton
2015-05-10,2.31,4484.97,605.28,605.28,0.0,0.0,organic,2015,HartfordSpringfield
2015-05-10,1.85,2269.27,2038.09,2038.09,0.0,0.0,organic,2015,Syracuse
2015-05-10,2.02,3428.91,2077.18,2077.18,0.0,0.0,organic,2015,Boston
2015-05-10,1.34,10511.94,1219.26,433.33,785.93,0.0,organic,2015,LasVegas
2015-05-10,1.45,10480.68,1365.56,1365.56,0.0,0.0,organic,2015,SanDiego
2015-05-10,1.47,27146.38,2831.94,903.33,1928.61,0.0,organic,2015,Chicago
2015-05-10,1.79,7296.3,5274.7,5274.7,0.0,0.0,organic,2015,Philadelphia
2015-05-10,1.13,9466.36,4408.33,750.0,3658.33,0.0,organic,2015,Nashville
2015-05-17,1.79,2141.08,841.23,827.49,13.74,0.0,organic,2015,MiamiFtLauderdale
2015-05-17,2.3,3485.39,581.61,581.61,0.0,0.0,organic,2015,HartfordSpringfield
2015-05-17,1.53,13045.36,351.88,351.88,0.0,0.0,organic,2015,Sacramento
2015-05-17,1.53,2614.93,1457.89,1378.92,78.97,0.0,organic,2015,Pittsburgh
2015-05-17,0.92,21537.11,5021.28,1435.36,3585.92,0.0,organic,2015,Roanoke
2015-05-17,1.24,130073.74,29491.13,20651.92,8839.21,0.0,organic,2015,Midsouth
2015-05-17,1.27,16389.19,5601.52,1797.12,3804.4,0.0,organic,2015,CincinnatiDayton
2015-05-17,1.35,12470.02,1385.58,330.0,1055.58,0.0,organic,2015,LasVegas
2015-05-17,1.55,6367.54,1263.23,884.72,378.51,0.0,organic,2015,Nashville
2015-05-17,1.81,33553.42,3929.89,0.0,3929.89,0.0,organic,2015,Seattle
2015-05-17,1.19,2363.41,1380.96,258.1,1122.86,0.0,organic,2015,Indianapolis
2015-05-17,1.34,6214.56,2316.89,433.33,1883.56,0.0,organic,2015,Detroit
2015-05-17,1.85,1338.84,369.36,356.67,12.69,0.0,organic,2015,GrandRapids
2015-05-17,1.57,24727.46,120.18,30.0,90.18,0.0,organic,2015,Chicago
2015-05-17,1.79,5111.52,4884.75,4884.75,0.0,0.0,organic,2015,BuffaloRochester
2015-05-17,1.44,2132.11,793.82,458.25,335.57,0.0,organic,2015,Louisville
2015-05-17,1.85,5578.04,3667.75,3667.75,0.0,0.0,organic,2015,Philadelphia
2015-05-17,1.88,8208.44,7293.16,7293.16,0.0,0.0,organic,2015,NorthernNewEngland
2015-05-17,1.15,17956.34,2760.02,2118.11,641.91,0.0,organic,2015,RaleighGreensboro
2015-05-17,1.5,761972.65,181477.16,120662.4,60814.76,0.0,organic,2015,TotalUS
2015-05-17,1.41,43907.34,9420.78,9420.78,0.0,0.0,organic,2015,LosAngeles
2015-05-17,1.42,16514.55,3484.2,1936.67,1547.53,0.0,organic,2015,WestTexNewMexico
2015-05-17,2.06,21815.46,7947.15,7947.15,0.0,0.0,organic,2015,NewYork
2015-05-17,2.01,3450.38,264.56,116.67,147.89,0.0,organic,2015,StLouis
2015-05-17,1.26,11088.2,855.76,855.76,0.0,0.0,organic,2015,Charlotte
2015-05-17,1.88,2730.74,610.76,610.76,0.0,0.0,organic,2015,Orlando
2015-05-17,1.49,229340.78,46690.73,12622.36,34068.37,0.0,organic,2015,West
2015-05-17,1.78,5157.67,975.76,122.05,853.71,0.0,organic,2015,Atlanta
2015-05-17,1.42,22470.42,5101.55,5101.55,0.0,0.0,organic,2015,BaltimoreWashington
2015-05-17,1.88,3850.2,3550.45,3550.45,0.0,0.0,organic,2015,HarrisburgScranton
2015-05-17,1.21,4754.7,2108.48,605.53,1502.95,0.0,organic,2015,Columbus
2015-05-17,1.87,1881.08,1648.14,1648.14,0.0,0.0,organic,2015,Albany
2015-05-17,1.7,30978.21,7734.6,6175.62,1558.98,0.0,organic,2015,Southeast
2015-05-17,1.75,2470.94,485.16,485.16,0.0,0.0,organic,2015,Jacksonville
2015-05-17,1.53,1783.16,1387.93,1387.93,0.0,0.0,organic,2015,NewOrleansMobile
2015-05-17,1.92,68435.46,43345.41,43257.15,88.26,0.0,organic,2015,Northeast
2015-05-17,1.67,11593.7,1597.31,866.67,730.64,0.0,organic,2015,PhoenixTucson
2015-05-17,1.92,1178.2,144.91,86.67,58.24,0.0,organic,2015,Boise
2015-05-17,1.35,11092.7,2266.67,2266.67,0.0,0.0,organic,2015,DallasFtWorth
2015-05-17,1.74,2080.23,1978.73,1978.73,0.0,0.0,organic,2015,Syracuse
2015-05-17,1.69,1916.43,929.95,929.95,0.0,0.0,organic,2015,Tampa
2015-05-17,1.48,10914.03,1003.67,1003.67,0.0,0.0,organic,2015,SanDiego
2015-05-17,1.49,133759.31,11667.31,11667.31,0.0,0.0,organic,2015,California
2015-05-17,1.25,11026.61,440.0,440.0,0.0,0.0,organic,2015,Houston
2015-05-17,1.01,12407.01,2975.71,1634.01,1341.7,0.0,organic,2015,RichmondNorfolk
2015-05-17,1.22,45514.57,16654.26,4177.16,12477.1,0.0,organic,2015,Denver
2015-05-17,1.44,82513.95,21702.97,8158.29,13544.68,0.0,organic,2015,GreatLakes
2015-05-17,1.41,56568.67,12389.26,11843.79,545.47,0.0,organic,2015,SouthCentral
2015-05-17,1.93,30302.51,8455.72,6285.96,2169.76,0.0,organic,2015,Plains
2015-05-17,1.91,4366.74,2661.17,2661.17,0.0,0.0,organic,2015,Boston
2015-05-17,1.53,31271.46,9.35,9.35,0.0,0.0,organic,2015,SanFrancisco
2015-05-17,1.68,30795.99,2985.09,0.0,2985.09,0.0,organic,2015,Portland
2015-05-17,1.78,2605.01,213.52,0.0,213.52,0.0,organic,2015,Spokane
2015-05-17,1.44,5434.12,1046.54,944.61,101.93,0.0,organic,2015,SouthCarolina
2015-05-24,1.36,12809.78,2318.26,2318.26,0.0,0.0,organic,2015,DallasFtWorth
2015-05-24,1.51,2285.46,941.63,438.45,503.18,0.0,organic,2015,Louisville
2015-05-24,1.61,1654.85,1204.0,1204.0,0.0,0.0,organic,2015,NewOrleansMobile
2015-05-24,1.8,5016.96,4814.0,4814.0,0.0,0.0,organic,2015,BuffaloRochester
2015-05-24,1.65,2362.64,1087.27,853.88,233.39,0.0,organic,2015,Indianapolis
2015-05-24,1.94,3507.89,2427.51,2427.51,0.0,0.0,organic,2015,Boston
2015-05-24,2.07,4774.56,1294.18,1294.18,0.0,0.0,organic,2015,Charlotte
2015-05-24,1.83,1417.63,424.58,418.21,6.37,0.0,organic,2015,GrandRapids
2015-05-24,1.61,7900.21,1432.99,776.58,656.41,0.0,organic,2015,Detroit
2015-05-24,1.35,6578.36,3005.56,863.62,2141.94,0.0,organic,2015,Nashville
2015-05-24,1.26,12358.51,846.67,846.67,0.0,0.0,organic,2015,Houston
2015-05-24,1.33,12299.69,1282.43,343.14,939.29,0.0,organic,2015,LasVegas
2015-05-24,1.5,135543.89,11385.9,11385.9,0.0,0.0,organic,2015,California
2015-05-24,1.86,20871.17,686.43,680.0,6.43,0.0,organic,2015,Chicago
2015-05-24,1.69,17042.46,5531.9,5531.9,0.0,0.0,organic,2015,BaltimoreWashington
2015-05-24,1.38,14314.2,3254.19,1826.67,1427.52,0.0,organic,2015,WestTexNewMexico
2015-05-24,1.42,49071.35,9509.53,9509.53,0.0,0.0,organic,2015,LosAngeles
2015-05-24,1.84,4440.45,4171.21,4171.21,0.0,0.0,organic,2015,HarrisburgScranton
2015-05-24,2.36,3550.25,434.81,434.81,0.0,0.0,organic,2015,HartfordSpringfield
2015-05-24,1.97,1274.53,121.16,100.0,21.16,0.0,organic,2015,Boise
2015-05-24,1.48,14589.17,1261.66,818.95,442.71,0.0,organic,2015,CincinnatiDayton
2015-05-24,1.51,5360.41,1303.65,746.25,557.4,0.0,organic,2015,Columbus
2015-05-24,1.77,1811.7,759.6,751.37,8.23,0.0,organic,2015,MiamiFtLauderdale
2015-05-24,1.37,107181.78,38148.47,22674.58,15473.89,0.0,organic,2015,Midsouth
2015-05-24,1.66,79844.57,14126.02,9484.68,4641.34,0.0,organic,2015,GreatLakes
2015-05-24,1.43,36082.44,17277.12,1041.58,16235.54,0.0,organic,2015,Denver
2015-05-24,1.83,2450.71,846.67,846.67,0.0,0.0,organic,2015,Jacksonville
2015-05-24,1.74,5464.3,1051.92,119.44,932.48,0.0,organic,2015,Atlanta
2015-05-24,1.88,7515.96,6832.43,6832.43,0.0,0.0,organic,2015,NorthernNewEngland
2015-05-24,1.54,2254.02,1326.2,1007.5,318.7,0.0,organic,2015,Pittsburgh
2015-05-24,1.02,12446.65,4608.4,1688.43,2919.97,0.0,organic,2015,RichmondNorfolk
2015-05-24,2.04,4105.58,243.63,56.67,186.96,0.0,organic,2015,StLouis
2015-05-24,2.17,18746.25,4817.98,4817.98,0.0,0.0,organic,2015,NewYork
2015-05-24,1.39,62670.56,13310.37,12139.04,1171.33,0.0,organic,2015,SouthCentral
2015-05-24,1.52,29319.95,24.96,24.96,0.0,0.0,organic,2015,SanFrancisco
2015-05-24,1.36,10570.74,3306.07,1933.68,1372.39,0.0,organic,2015,RaleighGreensboro
